Ticker,Date,Open,High,Low,Close,Volume
PVX,8/19/2009,25.38978,25.38978,21.30928,24.48301,5162900
PVX,8/20/2009,24.12101,24.12101,24.12101,24.12101,147800
PVX,8/21/2009,25.75301,25.75301,25.75301,25.75301,151600
PVX,8/24/2009,27.47601,27.47601,26.75057,27.47601,3780600
PVX,8/25/2009,27.20403,28.56423,26.38791,26.93199,2284400
PVX,8/26/2009,27.47577,27.47577,26.29694,26.84101,1767800
PVX,8/27/2009,27.20343,27.20343,26.29665,26.478,1227500
PVX,8/28/2009,26.56939,28.383,26.56939,28.383,2545200
PVX,8/31/2009,29.65265,29.83402,28.56448,29.83402,1516000
PVX,9/1/2009,31.28425,31.28425,29.01728,29.38,1179700
PVX,9/3/2009,29.01747,29.01747,27.5666,28.02,1364600
PVX,9/4/2009,28.0204,28.83653,27.02291,27.56699,1351400
PVX,9/7/2009,27.11368,27.56709,25.93482,27.023,876500
PVX,9/8/2009,26.84093,27.83839,26.84093,27.385,630300
PVX,9/9/2009,27.65777,27.65777,26.93232,27.023,443200
PVX,9/10/2009,27.2034,27.2034,26.65933,26.75001,456300
PVX,9/11/2009,26.2972,27.204,26.2972,27.204,764500
PVX,9/14/2009,26.7506,28.1108,26.65992,27.204,695700
PVX,9/15/2009,27.29441,27.38509,26.56898,26.84101,462200
PVX,9/16/2009,26.75033,27.56645,26.56898,26.84101,677300
PVX,9/17/2009,27.11341,27.38545,26.38797,26.66001,468600
PVX,9/18/2009,26.56901,26.75036,26.29697,26.56901,591900
PVX,9/21/2009,26.84104,26.84104,26.20629,26.56901,827600
PVX,9/22/2009,26.47838,26.47838,25.93431,26.02499,826900
PVX,9/23/2009,26.29723,27.92947,26.11587,26.93199,1851000
PVX,9/24/2009,26.93172,27.20376,26.29697,26.56901,379300
PVX,9/25/2009,26.29665,26.56868,26.20597,26.478,495700
PVX,9/28/2009,26.29737,26.93214,26.02533,26.11601,647600
PVX,9/29/2009,26.65942,26.65942,25.84332,25.93399,573900
PVX,9/30/2009,26.02507,26.02507,25.29964,25.481,613400
PVX,10/1/2009,25.39012,25.4808,24.30197,24.57401,620200
PVX,10/2/2009,24.03036,24.03036,22.94219,23.849,680100
PVX,10/5/2009,22.67032,24.75599,22.67032,24.75599,895400
PVX,10/6/2009,26.206,26.206,25.66193,26.206,569100
PVX,10/7/2009,27.92932,27.92932,25.39029,25.75301,524200
PVX,10/8/2009,25.57204,25.57204,24.66523,25.3,565400
PVX,10/9/2009,25.39029,26.29708,25.11825,25.75301,822100
PVX,10/12/2009,26.47806,26.56874,25.75264,25.93399,753000
PVX,10/13/2009,25.93482,26.02551,24.84665,25.02801,519300
PVX,10/14/2009,25.39029,25.84369,24.66485,25.75301,602300
PVX,10/15/2009,26.29703,26.65974,25.66227,26.02499,815400
PVX,10/16/2009,26.29679,26.29679,25.20865,25.39001,711200
PVX,10/19/2009,25.39006,27.385,24.93667,27.385,2620500
PVX,10/20/2009,29.10799,29.10799,29.10799,29.10799,579100
PVX,10/21/2009,31.103,31.103,31.103,31.103,661800
PVX,10/22/2009,33.27901,33.27901,31.1934,33.27901,5248300
PVX,10/23/2009,35.00202,35.00202,33.27912,35.00202,3264000
PVX,10/26/2009,37.26907,37.26907,34.91142,36.72499,2786900
PVX,10/27/2009,35.81856,35.81856,34.277,34.277,307300
PVX,10/28/2009,32.01001,32.01001,32.01001,32.01001,140800
PVX,10/29/2009,29.83402,29.83402,29.83402,29.83402,49400
PVX,10/30/2009,27.7475,31.28395,27.7475,29.01699,2323500
PVX,11/2/2009,27.20373,28.56392,26.75033,26.84101,1354500
PVX,11/3/2009,26.93143,28.74499,26.93143,28.74499,1837300
PVX,11/4/2009,30.37763,30.55899,29.92423,30.55899,1294200
PVX,11/5/2009,30.83079,31.73758,28.56382,29.924,1060700
PVX,11/6/2009,32.37208,32.37208,28.5636,29.01699,1146300
PVX,11/9/2009,29.01786,29.01786,27.83901,27.83901,314500
PVX,11/10/2009,28.11058,28.20126,26.20632,26.297,1050000
PVX,11/11/2009,27.20397,28.29213,25.39037,27.47601,894500
PVX,11/12/2009,28.38272,28.47339,27.38524,28.02,611200
PVX,11/13/2009,27.20397,28.02009,26.93193,27.47601,502100
PVX,11/16/2009,27.47607,28.02015,26.75063,26.93199,585500
PVX,11/17/2009,27.29477,28.92702,27.29477,28.92702,1943300
PVX,11/18/2009,30.74025,30.74025,28.11055,28.83599,961300
PVX,11/19/2009,29.01741,29.19877,28.38265,28.56401,844900
PVX,11/20/2009,28.11095,29.92456,26.75075,28.383,1446300
PVX,11/23/2009,28.11117,28.29253,26.75095,27.023,1008200
PVX,11/24/2009,27.20421,27.20421,25.48128,25.844,665700
PVX,11/25/2009,25.8432,26.11523,24.211,24.211,691400
PVX,11/26/2009,22.85101,23.57644,22.85101,22.85101,1679400
PVX,11/27/2009,21.49116,24.39292,21.3098,22.67,1583300
PVX,11/30/2009,23.57625,24.211,23.57625,24.211,445400
PVX,12/1/2009,25.39029,25.75301,24.57417,25.75301,575100
PVX,12/2/2009,25.84394,25.84394,23.93965,24.12101,792800
PVX,12/3/2009,23.57696,24.48376,22.85151,23.849,773500
PVX,12/4/2009,24.302,24.48336,23.21385,24.302,757300
PVX,12/7/2009,23.9396,24.48368,23.84892,24.393,1163800
PVX,12/8/2009,24.48311,24.66447,23.12294,23.66701,429600
PVX,12/9/2009,23.57685,23.57685,22.39801,22.39801,1127400
PVX,12/10/2009,22.48886,22.85159,21.03797,21.31001,372700
PVX,12/11/2009,21.85354,22.21626,20.31201,20.31201,424400
PVX,12/14/2009,19.49579,21.30935,19.49579,21.128,527900
PVX,12/15/2009,21.49116,21.67252,19.9496,20.403,474000
PVX,12/16/2009,20.13114,20.67522,19.31501,19.31501,744500
PVX,12/17/2009,18.68045,19.95,18.13636,19.95,738200
PVX,12/18/2009,19.5866,20.03999,19.49592,20.03999,268500
PVX,12/21/2009,21.31001,21.31001,20.4032,21.31001,482000
PVX,12/22/2009,22.66982,22.66982,21.30964,21.49099,829300
PVX,12/23/2009,21.30985,22.67005,20.49372,22.39801,1451000
PVX,12/24/2009,22.12551,23.395,21.76279,23.395,1399900
PVX,12/25/2009,23.57667,23.84871,22.85123,23.48599,1951200
PVX,12/28/2009,23.57644,23.57644,22.48829,22.85101,932000
PVX,12/29/2009,23.12348,23.12348,22.03531,22.12599,658700
PVX,12/30/2009,22.48864,22.85136,22.12592,22.67,1020600
PVX,12/31/2009,22.85136,23.75816,22.2166,22.67,1475500
PVX,1/4/2010,23.12314,24.57401,23.03247,24.57401,7875800
PVX,1/5/2010,26.11601,26.11601,25.84397,26.11601,4531900
PVX,1/6/2010,27.65688,27.92892,25.4806,25.93399,4153800
PVX,1/7/2010,25.84317,26.02453,24.48301,24.48301,3261100
PVX,1/8/2010,26.84146,26.93214,24.3024,26.11601,5492000
PVX,1/11/2010,26.20614,26.75022,24.93664,25.118,2368000
PVX,1/12/2010,25.48091,25.48091,23.758,23.758,2068100
PVX,1/13/2010,23.12284,25.38978,22.57877,24.48301,2602900
PVX,1/14/2010,24.93667,25.29939,24.3926,24.84599,1975600
PVX,1/15/2010,24.93722,25.0279,23.39565,23.57701,1494600
PVX,1/18/2010,24.48325,24.48325,22.30696,22.579,1956400
PVX,1/19/2010,22.57954,23.57703,22.12614,23.30499,1344600
PVX,1/20/2010,23.5768,23.93952,22.48864,22.67,1079900
PVX,1/21/2010,22.66942,22.94146,21.49062,21.944,1569300
PVX,1/22/2010,22.03563,22.6704,20.85677,22.21699,1299700
PVX,1/25/2010,21.85364,22.21635,21.5816,22.035,813700
PVX,1/26/2010,22.39754,23.395,22.21618,23.395,3089200
